id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,total_corners_ft,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,trailing_team_corner_diff,leading_team_corner_diff,trailing_team_corners_70_75,leading_team_corners_70_75,trailing_team_corners_75_80,leading_team_corners_75_80,leading_team_corners_against_avg,trailing_team_corners_for_avg,trailing_team_corners_ft,leading_team_corners_ft,trailing_team_corners_pre80,leading_team_corners_pre80,trailing_team_fouls_70_75,leading_team_fouls_70_75,trailing_team_fouls_75_80,leading_team_fouls_75_80,trailing_team_fouls_ft,leading_team_fouls_ft,trailing_team_fouls_pre80,leading_team_fouls_pre80,leading_team_post80_corners_against_avg,trailing_team_post80_corners_for_avg,trailing_team_sending_off_70_75,leading_team_sending_off_70_75,trailing_team_sending_off_75_80,leading_team_sending_off_75_80,trailing_team_sending_off_ft,leading_team_sending_off_ft,trailing_team_sending_off_pre80,leading_team_sending_off_pre80,trailing_team_shots_70_75,leading_team_shots_70_75,trailing_team_shots_75_80,leading_team_shots_75_80,trailing_team_shots_ft,leading_team_shots_ft,trailing_team_shots_off_target_70_75,leading_team_shots_off_target_70_75,trailing_team_shots_off_target_75_80,leading_team_shots_off_target_75_80,trailing_team_shots_off_target_ft,leading_team_shots_off_target_ft,trailing_team_shots_off_target_pre80,leading_team_shots_off_target_pre80,trailing_team_shots_on_target_70_75,leading_team_shots_on_target_70_75,trailing_team_shots_on_target_75_80,leading_team_shots_on_target_75_80,trailing_team_shots_on_target_ft,leading_team_shots_on_target_ft,trailing_team_shots_on_target_pre80,leading_team_shots_on_target_pre80,trailing_team_shots_pre80,leading_team_shots_pre80,trailing_team_yellow_cards_70_75,leading_team_yellow_cards_70_75,trailing_team_yellow_cards_75_80,leading_team_yellow_cards_75_80,trailing_team_yellow_cards_ft,leading_team_yellow_cards_ft,trailing_team_yellow_cards_pre80,leading_team_yellow_cards_pre80,odds_ratio,trailing_team_urgency_to_attack,leading_team_urgency_to_attack,trailing_team_momentum_to_attack,leading_team_momentum_to_attack,trailing_team_attack_intensity,leading_team_attack_intensity,trailing_team_defensive_pressure,leading_team_defensive_pressure,trailing_team_shot_to_corner_ratio_pre_80,leading_team_shot_to_corner_ratio_pre_80,trailing_team_aggression_score_pre_80,leading_team_aggression_score_pre_80,trailing_team_probability,target
UD983DBb/,2016-10-15,2017,I1,italy,Napoli,AS Roma,2.0,3.81,4.6,1-2,1-3,a,-1,30,14,3,0,8,0,0,0,0,0,1,10,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,2.0,2,0,0,0,0,0,5.437,6.187,9,1,7,1,0,0,0,1,4,14,3,11,0.457,0.957,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,0,16,8,15,7,0,0,0,0,5,6,4,4,19,11,0,0,0,0,2,3,1,2,0.435,0.5,0.217,0.0,0.0,0,0,0,1,2.714,11.0,0.211,1.182,50.0,1
bTcfeMoG/,2016-10-15,2017,E0,england,Arsenal,Swansea,1.27,7.4,15.0,3-2,3-2,h,1,24,14,1,1,9,0,0,3,1,3,0,11,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,0.0,away,2.0,2,0,0,0,1,0,2.676,3.926,6,5,4,5,2,1,0,0,9,7,8,6,1.43,0.93,0,0,0,0,0,1,0,1,0,0,2,1,13,16,0,0,1,1,7,10,7,8,0,0,1,0,6,6,4,5,11,13,0,0,0,0,1,0,1,0,11.811,0.067,0.787,0.201,0.787,3,1,-2,-1,2.75,2.6,0.818,0.462,6.667,1
v5tUbiOb/,2016-10-15,2017,F1,france,AS Nancy Lorraine,Paris Saint-Germain,9.2,4.6,1.49,1-2,1-2,a,-1,13,20,1,0,4,0,0,3,0,0,1,5,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,0,0,0,0,3.272,4.472,4,1,3,1,1,2,1,0,14,10,12,8,0.553,1.153,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,3,4,3,4,0,0,0,0,3,3,3,3,6,7,1,0,0,0,1,1,1,0,6.174,0.109,0.671,0.0,0.0,0,0,0,-2,2.0,7.0,2.167,1.143,10.87,1
4nQf0gBM/,2016-10-16,2017,E0,england,Middlesbrough,Watford,2.34,3.4,3.67,0-1,0-1,a,-1,14,20,5,0,8,0,0,1,1,1,0,10,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,1.0,home,1.0,1,1,0,0,1,0,5.719,5.719,4,6,3,5,0,1,0,0,15,9,12,8,1.466,0.466,0,0,0,0,0,0,0,0,0,0,1,0,10,4,0,0,1,0,7,2,7,2,0,0,0,0,3,2,3,2,10,4,1,0,0,0,4,1,4,1,0.638,0.427,0.272,0.854,0.0,2,0,0,-1,3.333,0.8,1.6,2.25,42.735,1
A3skfTxU/,2016-10-16,2017,F1,france,Marseille,Metz,1.48,5.0,8.6,1-0,1-0,h,1,25,20,2,0,7,0,1,3,1,1,1,8,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,1,0,0,0,1,0,4.024,3.424,6,2,5,2,1,2,0,1,10,14,9,11,0.525,0.325,0,0,0,0,0,0,0,0,0,1,0,1,11,16,0,0,0,1,10,10,8,10,0,1,0,0,1,6,1,6,9,16,0,0,0,0,2,1,2,0,5.811,0.116,0.676,0.116,0.0,1,1,-1,-1,1.8,8.0,1.222,0.688,11.628,1
MTVYcBw5/,2016-10-16,2017,F1,france,St Etienne,Dijon FCO,1.83,3.66,5.8,0-1,1-1,a,-1,25,14,2,0,11,0,1,1,0,0,3,14,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,1.0,home,3.0,3,0,0,0,0,0,5.59,4.872,10,4,7,4,1,0,1,2,11,7,10,4,0.692,0.753,0,0,0,0,0,1,0,0,1,0,0,0,17,11,1,0,0,0,14,8,12,8,0,0,0,0,3,3,2,3,14,11,0,0,0,2,1,4,0,2,0.316,0.546,0.172,-0.546,0.0,0,0,0,2,2.0,2.75,0.714,0.545,54.645,1
OlOB2XQ4/,2016-10-16,2017,I1,italy,Lazio,Bologna,1.53,4.5,8.5,0-1,1-1,a,-1,25,19,3,0,16,2,2,1,1,1,0,17,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,1.0,home,1.0,1,0,2,0,1,0,7.187,6.437,17,0,16,0,0,1,0,0,11,14,8,11,1.457,0.957,0,0,0,0,0,0,0,0,2,0,1,0,27,10,2,0,0,0,19,6,12,6,0,0,1,0,8,4,4,3,16,9,0,0,0,0,4,3,1,2,0.18,0.654,0.118,-1.308,0.0,2,0,0,-1,1.0,inf,0.562,1.444,65.359,1
OxGl3xlJ/,2016-10-16,2017,SP1,spain,Sporting Gijon,Valencia,3.62,3.55,2.3,1-2,1-2,a,-1,13,25,5,0,5,0,1,2,0,0,1,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,1.0,home,3.0,3,0,0,0,0,0,4.995,3.745,4,4,1,4,0,2,1,0,21,11,16,9,0.708,0.208,0,0,0,0,0,0,0,0,0,1,0,0,10,7,0,1,0,0,8,4,7,3,0,0,0,0,2,3,1,2,8,5,0,0,1,0,5,1,4,1,1.574,0.276,0.435,0.0,-0.435,0,0,1,-2,8.0,1.25,2.5,2.0,27.624,1
b7GOaVAN/,2016-10-16,2017,I1,italy,Chievo Verona,AC Milan,3.3,3.15,2.9,1-2,1-3,a,-1,20,25,4,0,8,0,0,2,0,1,2,9,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,1.0,home,1.0,1,0,0,0,0,0,7.187,4.687,7,2,6,2,1,1,1,1,17,13,12,13,1.207,0.957,0,0,0,0,0,0,0,0,0,0,1,0,8,17,0,0,0,0,3,11,3,8,0,0,1,0,5,6,4,5,7,13,0,0,1,0,3,2,2,2,1.138,0.303,0.345,0.303,0.0,1,0,0,0,1.167,6.5,2.0,1.154,30.303,1
fcOX6Klf/,2016-10-16,2017,SP1,spain,Alaves,Malaga,3.0,3.1,3.0,1-0,1-1,h,1,18,23,6,0,12,1,2,1,1,0,1,12,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,1,0,1,0,5.379,3.879,7,5,7,5,0,1,1,0,14,13,12,11,0.915,0.665,0,0,0,0,1,1,0,0,2,0,0,0,12,8,2,0,0,0,7,4,7,3,0,0,0,0,5,4,4,4,11,7,1,0,0,1,4,3,4,2,1.0,0.333,0.333,-0.666,0.0,1,0,1,-1,1.571,1.4,1.455,1.857,33.333,0
jNA44gdh/,2016-10-16,2017,I1,italy,Sassuolo,Crotone,1.59,4.6,8.5,0-1,2-1,a,-1,24,26,1,0,15,0,0,2,1,2,2,16,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,1.0,home,1.0,1,0,0,0,1,0,6.549,4.187,15,1,14,1,0,2,0,2,9,22,6,20,1.166,0.457,0,0,0,0,0,0,0,0,0,0,2,0,22,8,0,0,1,0,13,7,11,5,0,0,1,0,9,1,7,1,18,6,0,0,0,0,1,3,0,1,0.187,0.629,0.118,1.887,0.0,3,0,0,0,1.286,6.0,0.333,3.5,62.893,1
n1hPLndF/,2016-10-16,2017,D1,germany,VfL Wolfsburg,RB Leipzig,2.48,3.46,3.22,0-1,0-1,a,-1,19,31,2,0,9,0,1,1,0,0,1,11,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,1.0,home,2.0,2,0,0,0,0,0,4.077,6.577,7,4,5,4,1,0,0,1,19,18,17,14,0.679,1.429,0,0,0,0,0,0,0,0,0,1,0,0,9,13,0,0,0,0,7,7,7,6,0,1,0,0,2,6,1,5,8,11,0,0,0,0,2,1,1,1,0.77,0.403,0.311,0.0,-0.311,0,0,-1,1,1.6,2.75,2.25,1.364,40.323,1
IcKC7iu5/,2016-10-17,2017,SP1,spain,Eibar,Osasuna,1.66,4.15,6.5,2-3,2-3,a,-1,18,22,3,0,2,0,1,1,0,0,2,5,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,1.0,home,3.0,3,0,0,0,0,0,5.495,5.245,5,0,2,0,0,1,2,0,15,11,13,9,0.958,0.958,0,0,0,0,0,0,0,0,1,0,0,0,13,8,1,0,0,0,8,4,7,4,0,0,0,0,5,4,3,4,10,8,0,0,0,0,1,2,1,2,0.255,0.602,0.154,-0.602,0.0,0,0,2,-1,5.0,inf,1.4,1.375,60.241,1
464Rd2fq/,2016-10-22,2017,I1,italy,AC Milan,Juventus,5.0,3.62,1.95,1-0,1-0,h,1,25,25,6,0,13,3,1,0,1,2,2,14,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1,0,3,0,0,1,6.708,5.308,9,5,8,5,0,0,1,1,12,17,10,15,0.938,0.538,0,0,0,0,0,0,0,0,1,0,1,1,22,8,1,0,1,1,19,6,15,6,0,0,0,0,3,2,2,2,17,8,0,0,1,1,3,4,3,3,0.39,0.513,0.2,-1.539,0.4,1,2,1,1,2.125,1.6,0.765,2.25,51.282,1
8b9FAlNA/,2016-10-22,2017,F1,france,Lille,Bastia,1.95,3.4,5.6,2-1,2-1,h,1,20,26,2,0,8,2,2,0,1,0,1,11,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,3,0.0,away,2.0,2,1,0,2,1,0,3.424,3.424,4,7,2,6,0,0,0,1,18,16,14,12,0.525,0.525,0,0,0,0,0,0,0,0,0,2,0,0,5,17,0,2,0,0,4,9,3,9,0,0,0,0,1,8,1,7,4,16,0,0,0,0,1,3,1,1,2.872,0.179,0.513,0.179,-2.052,1,0,0,1,2.0,2.667,3.75,0.812,17.857,1
G4WtR97i/,2016-10-22,2017,F1,france,Nantes,Stade Rennes,2.51,3.2,3.6,1-2,1-2,a,-1,15,15,2,0,2,1,0,0,0,1,0,3,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,1.0,1,0,1,0,0,0,4.672,6.272,3,0,2,0,0,0,0,0,10,8,10,5,0.753,1.153,0,0,0,0,0,0,0,0,0,0,0,1,9,7,0,0,0,1,5,4,5,4,0,0,0,0,4,3,3,3,8,7,0,0,0,0,1,3,1,1,0.697,0.398,0.278,-0.398,0.278,0,1,0,0,4.0,inf,1.375,0.857,39.841,1
QLhzetPe/,2016-10-22,2017,I1,italy,Sampdoria,Genoa,3.2,3.41,2.62,2-1,2-1,h,1,20,20,5,0,10,0,0,0,0,0,1,11,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1,0,0,0,0,0,2.885,5.385,6,5,5,5,0,0,0,1,13,10,10,10,0.172,1.172,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,5,7,3,5,0,0,0,0,5,8,4,8,7,13,0,0,0,1,3,2,3,2,0.819,0.382,0.312,0.0,0.0,0,0,0,1,1.4,2.6,1.857,0.923,38.168,1
hGCP4kPN/,2016-10-22,2017,SP1,spain,Espanyol,Eibar,2.27,3.4,3.95,2-3,3-3,a,-1,17,15,7,0,12,0,1,0,0,1,2,13,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,1.0,1,0,0,0,0,0,5.396,3.996,7,6,6,6,0,0,1,1,9,11,6,9,0.366,0.166,0,0,0,0,1,0,0,0,1,0,0,1,11,9,0,0,0,1,6,5,6,4,1,0,0,0,5,4,3,4,9,8,0,0,1,1,2,6,2,5,0.575,0.441,0.253,-0.441,0.253,0,1,1,1,1.5,1.333,0.889,1.75,44.053,1
tGkWHwes/,2016-10-22,2017,D1,germany,FC Ingolstadt 04,Borussia Dortmund,6.0,4.6,1.66,3-2,3-3,h,1,28,25,1,0,6,0,0,1,0,1,0,10,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,4,0.0,away,4.0,4,0,0,0,0,0,3.549,5.799,8,2,4,2,1,0,0,0,10,17,10,15,0.396,1.396,0,0,0,0,0,0,0,0,0,0,1,0,24,12,0,0,0,0,14,5,10,5,0,0,1,0,10,7,6,7,16,12,1,0,0,0,1,0,1,0,0.277,0.602,0.167,0.602,0.0,1,0,-1,0,4.0,6.0,0.688,1.25,60.241,1
zRQCCrJ1/,2016-10-22,2017,D1,germany,Hertha Berlin,FC Cologne,2.77,3.3,2.98,2-1,2-1,h,1,20,18,2,0,8,1,4,2,0,0,0,9,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1,0,0,1,0,0,3.799,3.799,5,4,4,4,1,1,0,0,16,8,10,8,0.896,0.146,0,0,0,0,0,0,0,0,0,4,0,0,10,13,0,1,0,0,8,6,7,5,0,3,0,0,2,7,1,7,8,12,1,0,0,0,1,2,1,1,1.076,0.336,0.361,0.0,-1.805,0,0,-1,-1,2.0,3.0,1.375,0.75,33.557,1
ETmvGHPg/,2016-10-23,2017,D1,germany,RB Leipzig,Werder Bremen,1.63,4.5,6.2,2-1,3-1,h,1,22,23,5,0,12,2,2,1,0,0,2,13,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,1.0,1,0,2,0,0,0,4.049,4.799,6,7,5,7,0,1,2,0,10,18,8,15,1.146,0.896,0,0,0,0,0,0,0,0,1,1,0,0,7,22,1,0,0,0,4,16,3,12,0,1,0,0,3,6,2,5,5,17,0,0,0,0,3,4,2,3,3.804,0.161,0.613,-0.483,-0.613,0,0,2,-1,1.0,2.429,2.0,1.059,16.129,1
vD8L5V9H/,2016-10-23,2017,SP1,spain,Sevilla,Atletico Madrid,4.15,3.78,2.06,1-0,1-0,h,1,18,20,6,1,9,0,0,0,1,0,2,9,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,0,0,1,2.303,4.703,5,4,5,4,0,0,1,1,11,14,10,10,0.532,0.732,0,0,1,0,1,0,1,0,0,0,0,0,9,12,0,0,0,0,6,7,6,5,0,0,0,0,3,5,2,5,8,10,0,0,0,0,3,4,3,3,0.496,0.485,0.241,0.0,0.241,0,1,1,1,1.6,2.5,1.625,1.3,48.544,0
vPdvf0v2/,2016-10-23,2017,I1,italy,Udinese,US Pescara,1.97,3.7,4.5,2-1,3-1,h,1,23,15,2,0,7,0,2,0,0,2,1,9,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,0.0,away,1.0,1,1,0,0,0,0,5.708,4.635,3,6,2,5,0,0,0,1,7,11,6,9,0.538,1.172,0,0,0,0,0,0,0,0,1,1,1,1,16,9,0,0,1,1,13,5,13,5,1,1,0,0,3,4,2,3,15,8,0,0,0,0,1,2,1,1,2.284,0.222,0.508,0.0,0.0,1,1,0,1,7.5,1.6,0.467,1.25,22.222,1
xbybEUPG/,2016-10-23,2017,I1,italy,Bologna,Sassuolo,2.94,3.18,2.93,1-0,1-1,h,1,18,17,1,0,12,1,3,0,2,1,2,18,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,6,0.0,away,5.0,5,1,0,1,2,0,3.708,6.108,11,7,6,6,0,0,1,1,11,10,9,8,0.538,1.338,0,0,0,0,0,0,0,0,1,2,1,0,8,14,1,1,1,0,5,10,4,9,0,1,0,0,3,4,1,4,5,13,0,0,1,0,1,0,1,0,0.997,0.341,0.34,0.682,-1.02,3,0,1,1,0.833,2.167,2.0,0.615,34.13,1
WIqQH3W8/,2016-10-26,2017,I1,italy,Napoli,Empoli,1.3,6.8,14.5,1-0,2-0,h,1,38,14,2,0,14,0,2,2,1,1,0,19,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,5,0.0,away,2.0,2,3,0,0,1,0,2.908,4.508,8,11,6,8,2,0,0,0,9,7,8,6,0.138,0.538,0,0,0,0,0,0,0,0,0,2,1,0,8,36,0,2,1,0,6,26,6,23,0,0,0,0,2,10,1,8,7,31,0,0,0,0,2,1,1,1,11.154,0.069,0.769,0.138,-1.538,2,0,-2,0,1.167,3.875,1.286,0.226,6.897,1
praVE1GR/,2016-10-26,2017,I1,italy,Fiorentina,Crotone,1.27,6.8,15.0,0-1,1-1,a,-1,24,22,2,0,11,1,0,1,0,2,0,15,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,4,1.0,home,4.0,4,0,1,0,0,0,7.958,5.549,14,1,10,1,0,1,0,0,15,14,10,12,1.138,0.166,0,0,0,0,0,0,0,0,0,0,2,0,26,4,0,0,2,0,15,2,14,2,0,0,0,0,11,2,6,2,20,4,0,0,0,1,1,2,0,2,0.085,0.787,0.067,0.787,0.0,2,0,0,-1,2.0,4.0,0.5,3.5,78.74,1
rJv68age/,2016-10-26,2017,I1,italy,US Pescara,Atalanta,3.1,3.34,2.84,0-1,0-1,a,-1,17,31,5,0,9,1,1,1,0,1,1,10,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,1.0,home,1.0,1,0,1,0,0,0,4.949,6.625,2,8,1,8,1,0,1,0,17,19,15,16,0.966,1.638,0,0,0,0,0,0,0,0,0,1,0,1,5,13,0,1,0,1,5,10,4,10,0,0,0,0,0,3,0,3,4,13,0,0,0,0,3,3,3,2,1.092,0.323,0.352,-0.323,0.0,0,1,0,0,4.0,1.625,4.5,1.385,32.258,1
jsR5L5yT/,2016-10-28,2017,F1,france,Lille,Paris Saint-Germain,7.4,4.27,1.62,0-1,0-1,a,-1,24,31,3,0,5,1,2,0,0,1,2,6,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,1.0,home,0.0,0,1,0,1,0,0,3.393,6.56,2,4,2,3,0,0,1,1,19,15,18,13,0.628,0.795,0,0,0,0,0,0,0,0,1,1,1,0,10,17,1,0,1,0,8,10,6,10,0,1,0,0,2,7,1,7,7,17,0,0,1,0,2,1,2,1,4.568,0.135,0.617,0.0,-1.234,1,0,1,1,3.5,5.667,2.857,0.824,13.514,0
2LfOwmic/,2016-10-29,2017,F1,france,Toulouse,Lyon,2.82,3.4,2.82,1-2,1-2,a,-1,14,25,4,1,3,0,0,1,0,1,0,5,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,1.0,home,1.0,1,1,0,0,0,0,3.56,5.072,3,2,2,1,1,0,0,0,15,14,13,12,1.128,0.553,0,0,0,0,0,1,0,1,0,0,1,0,12,7,0,0,1,0,11,4,8,3,0,0,0,0,1,3,1,2,9,5,0,0,0,0,2,3,2,2,1.0,0.355,0.355,0.355,0.0,1,0,-1,0,4.5,5.0,1.667,2.8,35.461,1
2uJbVO7h/,2016-10-29,2017,SP1,spain,Alaves,Real Madrid,17.0,7.75,1.23,1-2,1-4,a,-1,19,14,5,0,6,0,0,0,1,1,0,7,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,1.0,home,0.0,0,1,0,0,0,1,3.196,4.796,4,3,4,2,0,0,0,0,12,4,10,4,0.366,0.766,0,0,0,0,0,0,0,0,0,0,0,1,8,15,0,0,0,0,5,10,5,8,0,0,0,1,3,5,3,3,8,11,0,0,0,0,5,1,4,1,13.821,0.059,0.813,0.0,1.626,0,2,0,0,2.0,5.5,1.75,0.455,5.882,0
44FFRt7H/,2016-10-29,2017,SP1,spain,Barcelona,Granada,1.06,26.0,59.0,1-0,1-0,h,1,14,15,3,0,9,0,0,1,0,0,1,9,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,0,0,0,0,2.103,4.103,1,8,1,8,1,0,1,0,13,7,10,5,0.332,0.732,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1,10,1,9,0,0,0,0,0,5,0,4,1,13,1,0,1,0,4,1,3,0,55.66,0.017,0.943,0.0,0.0,0,0,0,0,1.0,1.625,13.0,0.385,1.695,0
8YPOyRL9/,2016-10-29,2017,F1,france,Guingamp,Angers,2.44,3.2,3.66,1-0,1-0,h,1,26,13,3,0,10,0,1,0,1,3,0,12,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,2.0,2,0,0,0,0,1,4.024,5.187,5,7,3,7,0,0,0,0,11,8,7,6,1.725,0.938,0,0,0,0,0,0,0,0,0,1,0,3,14,13,0,0,0,2,11,8,10,8,0,1,0,1,3,5,3,5,13,13,0,0,0,0,3,1,3,0,1.5,0.273,0.41,0.0,1.23,0,4,0,0,4.333,1.857,0.769,0.462,27.322,1
AJeBEP5n/,2016-10-29,2017,D1,germany,SV Darmstadt 98,RB Leipzig,5.9,4.05,1.72,0-1,0-2,a,-1,12,21,5,0,8,0,1,1,0,1,2,8,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,1.0,home,0.0,0,0,0,0,0,0,4.662,2.862,2,6,2,6,0,1,2,0,12,13,10,11,0.944,0.144,0,0,0,0,0,0,0,0,1,0,0,1,4,11,1,0,0,1,4,7,2,7,0,0,0,0,0,4,0,3,2,10,0,0,1,0,4,2,3,2,3.43,0.169,0.581,-0.169,0.581,0,1,2,-1,1.0,1.667,6.5,1.3,16.949,0
dvC7T2x5/,2016-10-29,2017,SP1,spain,Atletico Madrid,Malaga,1.26,6.9,17.0,3-2,4-2,h,1,20,15,6,1,8,1,2,1,0,1,1,8,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,0,0,1,0,0,0,2.703,4.503,2,6,2,6,1,0,1,0,10,9,7,8,0.332,0.532,0,0,0,0,1,1,0,1,1,1,0,1,6,16,1,1,0,1,3,9,3,8,0,0,0,0,3,7,3,6,6,14,1,0,1,1,5,3,4,2,13.492,0.059,0.794,-0.118,0.0,0,1,0,0,3.0,2.333,1.833,0.714,5.882,0
jJzHqYxG/,2016-10-29,2017,I1,italy,Bologna,Fiorentina,4.1,3.52,2.13,0-1,0-1,a,-1,16,17,4,1,5,0,0,1,0,0,0,7,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,0.0,0,2,0,0,0,0,4.549,5.958,2,5,2,3,1,0,0,0,7,15,5,12,0.966,1.472,0,0,0,0,1,0,1,0,0,0,0,0,5,12,0,0,0,0,3,7,3,7,0,0,0,0,2,5,2,4,5,11,1,0,0,0,3,2,2,2,1.925,0.244,0.469,0.0,0.0,0,0,-1,0,2.5,3.667,1.4,1.273,24.39,0
pxlOBNk5/,2016-10-29,2017,D1,germany,Mainz,FC Ingolstadt 04,2.26,3.4,3.9,1-0,2-0,h,1,19,16,2,0,5,0,1,1,0,2,0,5,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,0.0,away,0.0,0,0,0,0,0,0,4.299,4.039,0,5,0,5,1,0,0,0,7,13,6,10,0.396,0.317,0,0,0,0,1,0,0,0,1,0,0,2,5,17,1,0,0,0,4,9,4,8,0,0,0,2,1,8,1,6,5,14,1,0,0,0,1,1,1,1,1.726,0.256,0.442,-0.256,0.884,0,2,-1,0,inf,2.8,1.4,0.786,25.641,0
vqLjwWFq/,2016-10-29,2017,I1,italy,Juventus,Napoli,1.83,3.64,5.7,2-1,2-1,h,1,18,15,4,0,6,0,1,0,0,0,1,7,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,1,0,0,0,0,0,3.257,7.423,4,3,3,3,0,0,0,1,10,11,6,9,0.448,1.448,0,0,0,0,0,0,0,0,1,0,0,0,12,10,1,0,0,0,10,7,7,6,0,0,0,0,2,3,2,3,9,9,0,0,0,0,1,4,1,3,3.115,0.175,0.546,-0.175,0.0,0,0,0,1,3.0,3.0,0.778,1.333,17.544,1
6okKC3za/,2016-10-30,2017,D1,germany,TSG Hoffenheim,Hertha Berlin,2.11,3.7,4.0,1-0,1-0,h,1,26,21,3,0,9,1,1,2,1,3,0,10,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,0.0,0,1,0,1,0,1,7.039,1.639,3,7,3,6,2,0,0,0,19,10,15,6,0.917,0.117,0,0,0,0,0,0,0,0,0,1,0,3,5,24,0,1,0,2,3,18,3,16,0,0,0,1,2,6,2,5,5,21,0,0,0,0,4,0,3,0,1.896,0.25,0.474,0.0,0.948,0,4,-2,0,1.667,3.5,3.6,0.286,25.0,0
S41oaDx3/,2016-10-30,2017,I1,italy,Crotone,Chievo Verona,3.7,3.3,2.46,1-0,2-0,h,1,22,33,3,0,9,0,0,1,1,1,0,9,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,0,0.0,away,0.0,0,0,0,0,0,1,5.308,4.257,5,4,5,4,1,0,0,0,20,19,16,17,0.538,0.948,0,0,0,0,0,0,0,0,0,0,0,1,16,9,0,0,0,0,13,2,11,2,0,0,0,1,3,7,3,6,14,8,0,0,1,0,2,1,2,1,0.665,0.407,0.27,0.0,0.54,0,2,-1,0,2.8,2.0,1.286,2.25,40.65,0
