id_odsp,date,season,league,country,home_team,away_team,odd_h,odd_d,odd_a,score_pre_80,score_ft,game_state_80,goal_diff_80,home_shots_pre80,away_shots_pre80,home_shots_on_target_pre80,away_shots_on_target_pre80,home_shots_off_target_pre80,away_shots_off_target_pre80,home_yellow_cards_pre80,away_yellow_cards_pre80,home_sending_off_pre80,away_sending_off_pre80,home_fouls_pre80,away_fouls_pre80,home_corners_pre80,away_corners_pre80,total_shots_pre_80,total_fouls_pre_80,total_yellow_cards_pre_80,total_sending_off_pre_80,total_corners_pre_80,total_corners_70_75,total_shots_70_75,total_fouls_70_75,total_corners_75_80,total_shots_75_80,total_fouls_75_80,home_shots_ft,away_shots_ft,home_shots_on_target_ft,away_shots_on_target_ft,home_shots_off_target_ft,away_shots_off_target_ft,home_yellow_cards_ft,away_yellow_cards_ft,home_sending_off_ft,away_sending_off_ft,home_fouls_ft,away_fouls_ft,home_corners_ft,away_corners_ft,total_corners_ft,home_shots_70_75,away_shots_70_75,home_shots_on_target_70_75,away_shots_on_target_70_75,home_shots_off_target_70_75,away_shots_off_target_70_75,home_yellow_cards_70_75,away_yellow_cards_70_75,home_sending_off_70_75,away_sending_off_70_75,home_fouls_70_75,away_fouls_70_75,home_corners_70_75,away_corners_70_75,home_shots_75_80,away_shots_75_80,home_shots_on_target_75_80,away_shots_on_target_75_80,home_shots_off_target_75_80,away_shots_off_target_75_80,home_yellow_cards_75_80,away_yellow_cards_75_80,home_sending_off_75_80,away_sending_off_75_80,home_fouls_75_80,away_fouls_75_80,home_corners_75_80,away_corners_75_80,home_corner_diff,away_corner_diff,league_england,league_spain,league_germany,league_italy,league_france,league_avg_corners,league_avg_home_corners,league_avg_away_corners,league_avg_post80_corners,league_avg_post80_home_corners,league_avg_post80_away_corners,corner_diff,is_home_trailing,trailing_team,trailing_team_corners,home_games,home_corners_for_avg,home_corners_against_avg,home_post80_corners_for_avg,home_post80_corners_against_avg,away_games,away_corners_for_avg,away_corners_against_avg,away_post80_corners_for_avg,away_post80_corners_against_avg,game_state_80_h,game_state_80_a,game_state_80_d,abs_goal_diff_80,close_game_80,goal_diff_squared_80,odds_ratio,shot_to_corner_ratio_pre_80,team_aggression_score_pre_80,home_urgency_to_attack,away_urgency_to_attack,home_momentum_to_attack,away_momentum_to_attack,attack_intensity,defensive_pressure,trailing_team_probability,target
v9bKNNqg/,2016-12-16,2017,D1,germany,TSG Hoffenheim,Borussia Dortmund,4.4,4.3,1.92,2-2,2-2,d,0,10,12,4,4,6,8,3,2,0,1,17,14,2,4,22,31,5,1,6,1,1,1,1,2,1,13,13,5,4,8,9,5,2,0,1,22,17,2,4,6,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,,,,7.0,4.788,6.024,0.465,0.573,7.0,5.649,3.163,1.448,0.465,0,0,1,0,1,0,2.292,3.667,1.636,0.304,0.696,-0.304,1.392,0,0,52.083,0
4dRbkCSK/,2016-12-17,2017,I1,italy,AC Milan,Atalanta,2.38,3.3,3.8,0-0,0-0,d,0,9,12,2,3,7,9,3,3,0,0,19,23,5,0,21,42,6,0,5,1,1,2,0,2,3,11,14,2,4,9,10,3,6,0,0,21,27,6,3,9,0,1,0,0,0,1,1,0,0,0,1,1,1,0,2,0,1,0,1,0,0,0,0,0,1,2,0,0,1,3,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,4,,,,8.0,5.527,6.616,0.092,0.854,8.0,5.171,4.639,0.41,0.981,0,0,1,0,1,0,0.626,4.2,2.286,0.615,0.385,0.615,-0.385,0,1,26.316,1
61Rg72aC/,2016-12-17,2017,D1,germany,Schalke 04,SC Freiburg,1.68,4.25,6.1,1-1,1-1,d,0,12,6,2,2,10,4,1,0,0,0,8,7,4,1,18,15,1,0,5,1,1,0,0,0,0,17,6,2,2,15,4,1,0,0,0,11,8,9,1,10,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,5,,,,7.0,4.163,4.649,0.215,0.948,7.0,4.024,6.038,0.698,1.215,0,0,1,0,1,0,0.275,3.6,0.889,0.784,0.216,-1.568,0.0,0,0,16.393,1
6RnoHiwf/,2016-12-17,2017,E0,england,Middlesbrough,Swansea,2.2,3.36,4.05,3-0,3-0,h,3,9,8,4,1,5,7,0,0,0,0,8,9,3,6,17,17,0,0,9,0,1,0,1,1,0,10,14,4,2,6,12,1,0,0,0,10,10,3,8,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,2,,,,8.0,5.653,5.856,0.541,0.636,8.0,4.411,5.319,1.08,0.207,1,0,0,3,0,9,0.543,1.889,1.0,0.0,0.0,0.0,-0.0,0,0,24.691,1
8fLWJ7IE/,2016-12-17,2017,F1,france,Guingamp,Paris Saint-Germain,7.25,4.3,1.59,2-1,2-1,h,1,10,10,2,5,8,5,0,0,0,0,13,10,4,6,20,23,0,0,10,0,1,2,0,0,1,11,15,2,6,9,9,0,0,0,0,16,13,4,7,11,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,0.0,away,1.0,8.0,6.484,3.458,0.863,1.292,8.0,4.68,3.373,0.403,0.752,1,0,0,1,1,1,4.56,2.0,1.15,0.0,0.629,0.0,-0.629,0,-1,62.893,1
A5WeaSrJ/,2016-12-17,2017,E0,england,Sunderland,Watford,2.68,3.38,3.01,1-0,1-0,h,1,12,6,4,2,8,4,1,2,0,0,9,7,4,8,18,16,3,0,12,0,1,2,0,0,1,12,9,4,4,8,5,1,2,0,0,9,9,4,11,15,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,0.0,away,3.0,8.0,4.319,4.967,0.763,0.636,8.0,3.745,5.319,0.525,1.096,1,0,0,1,1,1,0.89,1.5,1.056,0.0,0.332,0.0,-0.332,0,-1,33.223,1
EevtcpB1/,2016-12-17,2017,F1,france,Stade Rennes,Bastia,1.76,3.7,6.4,1-2,1-2,a,-1,10,13,4,3,6,10,1,0,0,0,10,7,6,6,23,17,1,0,12,1,4,2,1,1,0,12,14,4,4,8,10,1,0,0,0,13,9,6,6,12,2,2,1,0,1,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,1.0,home,0.0,9.0,4.736,4.212,0.477,0.863,8.0,3.68,5.151,0.625,0.53,0,1,0,1,1,1,0.275,1.917,0.783,0.568,0.0,0.0,-0.0,2,-2,56.818,0
I7uKCYDn/,2016-12-17,2017,SP1,spain,Atletico Madrid,Las Palmas,1.29,6.6,15.5,1-0,1-0,h,1,14,10,2,2,12,8,2,1,0,0,13,8,8,5,24,21,3,0,13,0,0,1,1,0,1,16,11,3,3,13,8,2,1,0,0,14,10,8,5,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,0.0,away,0.0,7.0,8.873,2.939,1.354,0.208,7.0,4.189,5.623,0.833,0.604,1,0,0,1,1,1,0.083,1.846,1.0,0.0,0.065,0.0,0.0,1,0,6.452,0
IaV2lWsR/,2016-12-17,2017,I1,italy,Juventus,AS Roma,1.75,3.91,6.3,1-0,1-0,h,1,5,6,4,2,1,4,2,3,0,0,12,13,5,7,11,25,5,0,12,1,0,0,1,1,1,7,10,6,2,1,8,3,5,0,0,14,16,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,0.0,away,1.0,8.0,5.972,3.171,0.648,0.521,8.0,6.06,6.194,1.41,1.203,1,0,0,1,1,1,0.278,0.917,2.727,0.0,0.159,0.0,0.159,2,1,15.873,1
Kvp9jrcp/,2016-12-17,2017,SP1,spain,Sevilla,Malaga,1.55,4.8,6.9,4-1,4-1,h,3,8,12,5,3,3,9,3,1,1,0,12,9,3,6,20,21,4,1,9,3,0,1,0,0,0,9,16,5,3,4,13,3,3,1,0,14,12,3,6,9,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,0,,,,7.0,6.123,3.439,0.729,0.333,7.0,4.814,5.498,0.958,0.854,1,0,0,3,0,9,0.225,2.222,1.25,0.0,0.0,0.0,-0.0,0,-1,14.493,0
SGF25tUO/,2016-12-17,2017,D1,germany,VfL Wolfsburg,Eintracht Frankfurt,2.48,3.34,3.5,1-0,1-0,h,1,12,6,3,1,9,5,3,3,0,0,12,13,4,2,18,25,6,0,6,1,0,1,1,0,0,15,7,3,1,12,6,3,4,0,0,14,17,4,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,0.0,away,0.0,7.0,4.663,3.649,0.965,0.448,7.0,3.899,4.038,1.073,0.715,1,0,0,1,1,1,0.709,3.0,1.722,0.0,0.286,0.0,-0.286,1,-1,28.571,0
UPZ8SlL7/,2016-12-17,2017,I1,italy,Empoli,Cagliari,2.16,3.47,4.05,2-0,2-0,h,2,5,7,2,1,3,6,5,5,0,0,19,13,3,1,12,32,10,0,4,0,1,3,0,2,4,7,9,2,2,5,7,6,5,0,0,21,17,3,2,5,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,8.0,4.416,4.616,1.092,0.965,8.0,4.504,6.861,0.854,1.314,1,0,0,2,0,4,0.533,3.0,3.5,0.0,0.123,-0.0,0.246,0,1,24.691,1
WAqOBhTh/,2016-12-17,2017,SP1,spain,Sporting Gijon,Villarreal,3.85,3.35,2.3,0-3,1-3,a,-3,14,10,5,5,9,5,2,1,0,0,11,10,11,1,24,21,3,0,12,0,2,1,1,2,1,16,14,7,9,9,5,2,1,0,0,14,12,12,2,14,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,7.0,3.373,4.439,0.854,0.708,7.0,4.189,6.623,0.583,0.854,0,1,0,3,0,9,1.674,2.0,1.0,0.0,0.0,0.0,-0.0,0,0,43.478,1
WEXi08TC/,2016-12-17,2017,E0,england,Stoke City,Leicester City,2.92,3.4,2.88,2-1,2-2,h,1,15,12,6,7,9,5,2,6,0,1,7,9,8,9,27,16,8,1,17,0,2,0,1,0,0,16,14,7,8,9,6,2,6,0,1,9,10,9,9,18,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,0.0,8.0,5.653,6.411,0.763,0.969,8.0,5.3,5.208,1.302,0.318,1,0,0,1,1,1,1.014,1.588,0.889,0.0,0.347,-0.0,0.0,1,0,34.722,1
YVcOMsaa/,2016-12-17,2017,D1,germany,RB Leipzig,Hertha Berlin,1.68,4.05,6.5,2-0,2-0,h,2,14,2,7,0,7,2,1,2,0,0,8,11,8,0,16,19,3,0,8,1,0,1,0,1,1,16,3,7,0,9,3,1,3,0,0,9,14,9,1,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,2,,,,6.0,5.615,4.742,0.674,1.226,7.0,2.024,4.663,0.198,0.465,1,0,0,2,0,4,0.258,2.0,1.375,0.0,0.077,0.0,0.0,0,0,15.385,1
fiec583L/,2016-12-17,2017,F1,france,Lorient,St Etienne,2.6,3.33,3.14,1-0,2-1,h,1,16,7,5,1,11,6,4,2,0,1,9,11,6,1,23,20,6,1,7,1,2,1,0,1,2,21,9,9,3,12,6,4,2,0,1,12,13,6,3,9,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,0.0,away,2.0,8.0,4.151,3.791,0.53,0.292,8.0,3.902,4.818,0.514,0.863,1,0,0,1,1,1,0.828,3.286,1.13,0.0,0.318,-0.0,0.0,1,1,31.847,1
lEf14SIR/,2016-12-17,2017,F1,france,Montpellier,Bordeaux,2.42,3.3,3.44,2-0,4-0,h,2,16,12,4,3,12,9,2,2,0,1,10,11,5,1,28,21,4,1,6,0,1,2,0,3,1,22,12,8,3,14,9,2,2,0,1,11,11,5,1,6,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,8.0,4.707,3.013,0.419,0.292,8.0,3.458,5.373,0.625,0.974,1,0,0,2,0,4,0.703,4.667,0.893,0.0,0.145,0.0,0.145,0,-1,29.07,0
lQGb6MEI/,2016-12-17,2017,D1,germany,Mainz,Hamburg SV,2.02,3.72,4.25,3-1,3-1,h,2,18,10,7,3,11,7,2,3,0,0,10,11,5,6,28,21,5,0,11,0,2,1,1,1,1,19,10,8,3,11,7,2,3,0,0,11,13,6,6,12,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,,,,6.0,5.044,3.885,0.531,0.512,7.0,3.149,5.913,0.323,0.59,1,0,0,2,0,4,0.475,2.545,0.929,0.0,0.118,0.0,-0.118,0,0,23.529,1
pMZybQee/,2016-12-17,2017,F1,france,Toulouse,AS Nancy Lorraine,2.16,3.24,4.85,0-1,1-1,a,-1,3,9,0,3,3,6,1,3,0,0,15,12,1,3,12,27,4,0,4,0,0,0,0,0,3,5,10,1,3,4,7,1,3,0,0,16,12,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,2,1.0,home,2.0,8.0,3.929,3.902,0.419,0.847,8.0,3.569,5.484,0.625,0.307,0,1,0,1,1,1,0.445,3.0,2.583,0.463,0.0,0.0,0.0,0,3,46.296,1
rg1AIkqs/,2016-12-17,2017,E0,england,West Ham,Hull,1.75,3.95,5.8,1-0,1-0,h,1,14,14,3,2,11,12,2,2,0,0,11,4,9,6,28,15,4,0,15,1,4,1,0,1,1,18,16,5,4,13,12,2,4,0,0,12,7,10,6,16,3,1,0,0,3,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,0.0,away,0.0,8.0,4.653,3.411,0.874,0.413,8.0,4.967,7.208,0.747,0.541,1,0,0,1,1,1,0.302,1.867,0.679,0.0,0.172,-0.0,-0.344,1,0,17.241,1
rs5BPqFt/,2016-12-17,2017,D1,germany,Werder Bremen,FC Cologne,2.76,3.56,2.76,1-1,1-1,d,0,10,14,4,5,6,9,0,1,0,0,12,13,4,5,24,25,1,0,9,0,1,2,0,1,1,10,14,4,5,6,9,1,4,0,0,16,17,4,5,9,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,,,,7.0,3.038,4.899,0.465,1.198,7.0,4.024,6.163,0.448,0.715,0,0,1,0,1,0,1.0,2.667,1.083,0.5,0.5,0.5,-0.5,0,-1,36.232,0
tQvu3Aqf/,2016-12-17,2017,E0,england,Crystal Palace,Chelsea,7.2,4.5,1.56,0-1,0-1,a,-1,5,11,2,5,3,6,1,2,0,0,9,9,5,3,16,18,3,0,8,0,2,0,1,0,1,6,13,2,6,4,7,2,3,0,0,12,14,5,3,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,1.0,home,0.0,8.0,5.097,5.856,1.096,0.525,8.0,4.634,4.875,0.302,0.652,0,1,0,1,1,1,4.615,2.0,1.312,0.139,0.0,0.0,-0.0,1,1,13.889,0
tYIqUP6P/,2016-12-17,2017,D1,germany,FC Augsburg,Borussia Monchengladbach,3.16,3.32,2.6,1-0,1-0,h,1,7,7,1,3,6,4,0,0,0,0,13,8,2,0,14,21,0,0,2,1,0,0,0,1,1,8,8,1,3,7,5,0,0,0,0,16,12,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,1,0.0,away,0.0,7.0,3.913,4.774,0.465,0.573,6.0,2.885,5.187,0.369,0.817,1,0,0,1,1,1,1.215,7.0,1.5,0.0,0.385,0.0,0.0,1,1,38.462,1
vsWv8ASH/,2016-12-17,2017,SP1,spain,Granada,Real Sociedad,3.96,3.62,2.13,0-2,0-2,a,-2,5,17,2,5,3,12,0,1,0,0,8,8,4,7,22,16,1,0,11,0,0,1,1,1,1,10,18,4,5,6,13,0,1,0,0,8,9,5,9,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,3,,,,7.0,5.623,4.564,0.354,0.833,7.0,4.189,5.373,0.583,0.979,0,1,0,2,0,4,1.859,2.0,0.773,0.126,0.0,0.252,0.0,0,0,46.948,1
xCOsNVzQ/,2016-12-17,2017,E0,england,West Brom,Manchester Utd,6.25,3.92,1.72,0-2,0-2,a,-2,10,9,1,5,9,4,2,3,0,0,8,12,2,2,19,20,5,0,4,1,1,1,0,0,0,10,10,1,5,9,5,3,3,0,0,9,12,2,3,5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,1,,,,8.0,3.653,5.745,0.874,0.525,8.0,4.411,3.653,0.858,0.985,0,1,0,2,0,4,3.634,4.75,1.316,0.08,0.0,-0.16,0.0,0,-1,58.14,1
6VzYb6tk/,2016-12-18,2017,F1,france,Marseille,Lille,2.2,3.44,4.8,2-0,2-0,h,2,10,13,4,4,6,9,0,0,0,0,14,12,6,2,23,26,0,0,8,0,1,1,0,0,2,12,13,5,4,7,9,0,0,0,0,17,14,6,2,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,,,,8.0,5.262,3.236,0.752,0.625,8.0,3.68,4.373,0.292,1.085,1,0,0,2,0,4,0.458,2.875,1.13,0.0,0.104,-0.0,0.0,0,1,20.833,0
8Ao0UAje/,2016-12-18,2017,I1,italy,Chievo Verona,Sampdoria,2.29,3.34,3.82,2-0,2-1,h,2,11,16,4,3,7,13,1,2,0,0,9,11,1,7,27,20,3,0,8,1,1,2,0,0,0,13,21,5,5,8,16,1,2,0,0,10,11,3,10,13,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,5,,,,8.0,4.861,5.504,0.759,1.188,8.0,5.282,5.416,1.299,0.87,1,0,0,2,0,4,0.599,3.375,0.852,0.0,0.131,-0.0,-0.131,0,-2,26.178,1
EVGYrA5l/,2016-12-18,2017,I1,italy,Napoli,Torino,1.46,5.2,8.55,5-2,5-3,h,3,19,8,8,4,11,4,0,3,0,0,4,10,4,2,27,14,3,0,6,0,0,1,0,4,0,21,10,8,5,13,5,0,3,0,0,5,11,4,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,8.0,7.527,3.838,1.425,0.41,8.0,5.504,6.194,0.41,1.203,1,0,0,3,0,9,0.171,4.5,0.63,0.0,0.0,0.0,0.0,0,-1,11.696,1
EZYSACra/,2016-12-18,2017,SP1,spain,Barcelona,Espanyol,1.13,12.0,27.75,3-1,4-1,h,2,11,4,5,1,6,3,0,3,0,0,7,14,4,2,15,21,3,0,6,0,0,0,0,0,0,14,4,7,1,7,3,0,3,0,0,10,16,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,1,,,,7.0,8.998,2.439,1.979,0.333,7.0,2.814,7.373,0.333,1.354,1,0,0,2,0,4,0.041,2.5,1.6,0.0,0.018,0.0,0.0,0,0,3.604,1
Ewwm1lE6/,2016-12-18,2017,E0,england,Manchester City,Arsenal,2.29,3.64,3.42,2-1,2-1,h,1,14,6,5,1,9,5,2,0,0,0,6,8,8,1,20,14,2,0,9,1,1,0,0,1,3,14,6,5,1,9,5,4,2,0,0,9,12,8,1,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,0,0.0,away,0.0,8.0,7.764,3.3,1.207,0.636,8.0,4.3,3.986,0.858,0.429,1,0,0,1,1,1,0.67,2.222,0.8,0.0,0.292,-0.0,0.0,1,3,29.24,0
MXyfjhDE/,2016-12-18,2017,I1,italy,Sassuolo,Internazionale,4.95,3.95,1.85,0-1,0-1,a,-1,9,16,3,4,6,12,1,3,0,0,11,14,3,6,25,25,4,0,9,1,1,2,0,0,2,11,20,4,6,7,14,1,4,0,1,13,17,3,8,11,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,2,1.0,home,0.0,7.0,5.218,6.693,0.854,1.211,8.0,6.616,3.861,1.076,0.648,0,1,0,1,1,1,2.676,2.778,1.16,0.202,0.0,0.0,-0.0,0,0,20.202,1
O6oTanRr/,2016-12-18,2017,F1,france,Nice,Dijon FCO,1.65,4.25,6.8,2-1,2-1,h,1,7,10,3,4,4,6,1,2,0,0,8,14,3,3,17,22,3,0,6,0,0,0,1,1,1,8,11,3,4,5,7,1,3,0,1,12,18,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,0,0.0,away,0.0,9.0,3.436,4.512,0.877,0.663,8.0,4.013,7.04,0.625,0.863,1,0,0,1,1,1,0.243,2.833,1.471,0.0,0.147,0.0,0.294,2,1,14.706,0
O8KwOBLJ/,2016-12-18,2017,E0,england,Tottenham,Burnley,1.26,7.6,17.0,2-1,2-1,h,1,27,5,8,2,19,3,1,1,0,0,10,9,8,1,32,19,2,0,9,0,2,1,0,2,1,30,5,9,2,21,3,1,2,0,0,10,11,10,2,12,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,0.0,away,1.0,8.0,6.764,3.078,0.652,0.302,7.0,3.588,7.609,0.715,1.108,1,0,0,1,1,1,0.074,3.556,0.656,0.0,0.059,0.0,-0.059,2,0,5.882,1
OptGDEbt/,2016-12-18,2017,SP1,spain,Leganes,Eibar,2.58,3.15,3.41,1-1,1-1,d,0,7,13,2,4,5,9,1,2,1,0,7,8,2,5,20,15,3,1,7,0,0,1,0,1,2,8,15,2,4,6,11,2,2,1,0,9,8,3,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,10.496,5.982,4.514,1.491,0.831,0.66,2,,,,7.0,2.623,4.314,0.354,0.708,7.0,4.814,5.373,0.833,0.479,0,0,1,0,1,0,0.757,2.857,0.9,0.569,0.431,0.0,0.431,0,1,29.326,1
Q5fGO3Un/,2016-12-18,2017,D1,germany,SV Darmstadt 98,Bayern Munich,26.0,9.6,1.18,0-1,0-1,a,-1,9,13,2,2,7,11,1,2,0,0,13,9,3,1,22,22,3,0,4,0,2,1,0,2,1,10,13,2,2,8,11,1,2,0,0,15,10,3,1,4,0,2,0,1,0,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,9.502,5.308,4.194,1.302,0.718,0.585,0,1.0,home,0.0,7.0,3.163,6.149,0.59,0.948,6.0,6.456,2.901,0.512,0.531,0,1,0,1,1,1,22.034,5.5,1.136,0.038,0.0,0.076,-0.0,2,0,3.846,0
Sl3yVdad/,2016-12-18,2017,I1,italy,Udinese,Crotone,1.68,4.01,7.1,2-0,2-0,h,2,12,8,7,4,5,4,0,3,0,0,8,13,4,4,20,21,3,0,8,0,2,1,0,0,0,14,9,7,4,7,5,0,4,0,1,9,17,5,4,9,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10.288,5.747,4.54,1.517,0.829,0.688,1,,,,8.0,4.75,4.616,0.648,0.521,8.0,4.06,9.639,1.076,1.203,1,0,0,2,0,4,0.237,2.5,1.2,0.0,0.07,-0.0,0.0,0,-1,14.085,1
SzlsIXNm/,2016-12-18,2017,E0,england,Bournemouth,Southampton,3.15,3.3,2.71,1-2,1-3,a,-1,7,11,4,5,3,6,0,3,0,0,5,10,5,3,18,15,3,0,8,0,0,1,0,0,2,10,14,5,7,5,7,0,3,0,0,6,12,7,4,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,0,0,10.577,5.875,4.702,1.586,0.865,0.721,3,1.0,home,2.0,8.0,6.319,4.967,1.318,0.747,8.0,5.189,4.875,0.858,1.096,0,1,0,1,1,1,1.162,2.25,1.0,0.317,0.0,0.0,0.0,0,1,31.746,1
fiHSKm38/,2016-12-18,2017,F1,france,Caen,Metz,2.04,3.62,5.0,2-0,3-0,h,2,14,14,6,3,8,11,1,2,0,1,6,11,4,5,28,17,3,1,9,0,0,1,2,3,0,17,16,8,3,9,13,2,3,0,1,7,12,4,6,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,9.48,5.359,4.12,1.393,0.767,0.625,1,,,,8.0,5.151,2.791,0.53,0.736,9.0,3.512,6.136,0.263,0.677,1,0,0,2,0,4,0.408,3.111,0.714,0.0,0.1,0.0,0.4,0,-1,20.0,1
